               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.060849,             0.19963,           0.0033338,             0.97884,             0.47301,              0.4953,             0.30044,            0.057337,             0.13096,           0.0030669,           0.0051704,           0.0051704,           0.0051704
                 159,            0.063158,             0.21874,           0.0030023,             0.98034,               0.471,             0.49622,             0.30347,            0.059373,             0.12969,           0.0029698,           0.0051234,           0.0051234,           0.0051234
                 160,            0.059928,             0.21133,           0.0030758,               0.979,             0.47489,             0.49691,             0.30465,            0.057661,              0.1296,           0.0029572,           0.0050765,           0.0050765,           0.0050765
                 161,            0.060206,             0.20566,           0.0028555,             0.98375,             0.47109,              0.4974,              0.3064,            0.057065,             0.12849,           0.0029123,           0.0050296,           0.0050296,           0.0050296
                 162,            0.062138,             0.20488,           0.0033334,             0.97999,             0.47301,             0.49513,             0.30653,             0.05811,             0.12861,            0.002918,           0.0049828,           0.0049828,           0.0049828
                 163,            0.063866,             0.20738,           0.0030088,             0.97679,             0.47533,             0.49685,             0.30501,            0.058466,              0.1281,           0.0029793,            0.004936,            0.004936,            0.004936
                 164,            0.062292,             0.21068,           0.0028615,             0.97566,             0.47454,             0.49595,             0.30321,             0.05645,             0.12942,           0.0031027,           0.0048893,           0.0048893,           0.0048893
                 165,             0.06127,             0.21033,            0.002929,             0.98002,             0.47263,             0.49566,              0.3082,            0.056783,             0.12833,           0.0030259,           0.0048426,           0.0048426,           0.0048426
                 166,            0.060614,             0.20557,            0.003033,             0.98101,             0.46993,             0.49572,             0.30566,              0.0557,             0.12859,           0.0029572,            0.004796,            0.004796,            0.004796
                 167,            0.062418,             0.20685,           0.0025228,             0.97819,             0.47333,             0.49588,             0.29077,            0.055199,             0.13111,           0.0029942,           0.0047495,           0.0047495,           0.0047495
                 168,            0.060129,             0.19894,           0.0029829,             0.97811,             0.47146,             0.49675,             0.30749,            0.055461,              0.1281,           0.0029442,           0.0047031,           0.0047031,           0.0047031
                 169,             0.06008,             0.21684,            0.003355,             0.97848,             0.47224,             0.49648,             0.30584,            0.058622,             0.12873,           0.0029631,           0.0046568,           0.0046568,           0.0046568
                 170,            0.061737,             0.21344,           0.0034234,             0.97882,             0.47066,              0.4974,             0.30386,            0.058768,             0.12997,           0.0028988,           0.0046105,           0.0046105,           0.0046105
                 171,            0.060157,             0.21544,           0.0029012,             0.98069,              0.4707,              0.4975,             0.30889,            0.058181,             0.12847,           0.0029081,           0.0045644,           0.0045644,           0.0045644
                 172,            0.060431,             0.19945,            0.003175,             0.97751,             0.47533,             0.49902,             0.30992,            0.056689,             0.12823,           0.0029398,           0.0045184,           0.0045184,           0.0045184
                 173,            0.060683,             0.19816,           0.0031781,              0.9771,             0.47378,             0.49953,             0.30974,            0.055246,             0.12764,           0.0029474,           0.0044724,           0.0044724,           0.0044724
                 174,            0.058231,             0.19993,           0.0028795,             0.97463,             0.47596,             0.49732,             0.30557,            0.055613,             0.12815,           0.0029079,           0.0044266,           0.0044266,           0.0044266
                 175,            0.060473,             0.20646,           0.0034736,             0.97904,              0.4707,             0.49942,             0.30981,             0.05378,             0.12764,           0.0028958,           0.0043809,           0.0043809,           0.0043809
                 176,            0.060375,             0.20113,            0.003332,             0.97268,             0.47571,             0.49768,              0.2961,             0.05703,             0.13212,            0.003011,           0.0043353,           0.0043353,           0.0043353
                 177,            0.064648,             0.21216,           0.0028062,             0.97942,             0.47147,             0.49769,             0.30885,            0.054945,             0.12831,           0.0029171,           0.0042899,           0.0042899,           0.0042899
                 178,            0.059934,             0.19728,           0.0028612,             0.97667,             0.47417,              0.4969,             0.30854,            0.054651,             0.12821,           0.0029004,           0.0042445,           0.0042445,           0.0042445
                 179,            0.059081,             0.20276,           0.0029656,             0.97805,             0.47032,             0.49727,             0.30457,            0.054042,             0.12955,           0.0028755,           0.0041994,           0.0041994,           0.0041994
                 180,            0.059427,             0.20581,           0.0030778,             0.97552,             0.47224,             0.49734,             0.30072,             0.05433,             0.13059,           0.0029508,           0.0041543,           0.0041543,           0.0041543
                 181,             0.06021,              0.2125,           0.0036277,              0.9799,              0.4695,             0.49777,             0.31104,             0.05232,             0.12804,           0.0029003,           0.0041094,           0.0041094,           0.0041094
                 182,            0.059443,             0.21572,           0.0026145,              0.9728,              0.4761,              0.4972,             0.31151,            0.052754,             0.12814,           0.0028636,           0.0040647,           0.0040647,           0.0040647
                 183,            0.057992,             0.20522,           0.0028911,              0.9761,             0.47607,             0.49781,             0.31215,            0.052271,             0.12783,           0.0028697,           0.0040201,           0.0040201,           0.0040201
                 184,            0.059325,             0.20347,           0.0030635,             0.97517,              0.4795,             0.49834,             0.31209,            0.052661,             0.12781,           0.0029091,           0.0039757,           0.0039757,           0.0039757
                 185,            0.058636,             0.19925,           0.0030798,             0.98002,             0.47263,             0.49873,             0.31298,            0.051389,             0.12819,           0.0029187,           0.0039314,           0.0039314,           0.0039314
                 186,            0.060327,              0.2048,           0.0027537,             0.97963,             0.47207,             0.49762,             0.31283,            0.051778,             0.12779,           0.0029627,           0.0038873,           0.0038873,           0.0038873
                 187,            0.058997,             0.20205,           0.0024673,             0.97788,             0.47475,             0.49721,             0.31232,            0.052015,             0.12772,           0.0029559,           0.0038434,           0.0038434,           0.0038434
                 188,            0.058847,             0.21231,           0.0026725,             0.97949,             0.46873,             0.49699,             0.30665,            0.051154,             0.12843,           0.0029492,           0.0037997,           0.0037997,           0.0037997
                 189,            0.057902,              0.2076,           0.0024818,             0.97591,             0.47212,             0.49776,              0.3126,            0.051585,             0.12757,           0.0029059,           0.0037562,           0.0037562,           0.0037562
                 190,             0.05665,             0.20439,           0.0027276,             0.97775,             0.47263,             0.49756,             0.31259,            0.051346,             0.12751,           0.0028856,           0.0037128,           0.0037128,           0.0037128
                 191,            0.059981,             0.20153,           0.0027653,             0.97779,             0.47379,             0.49755,             0.30886,            0.051788,             0.12852,           0.0029487,           0.0036697,           0.0036697,           0.0036697
                 192,            0.059553,             0.21067,           0.0025478,             0.97412,             0.48023,             0.49832,             0.31214,            0.052459,             0.12825,           0.0029838,           0.0036267,           0.0036267,           0.0036267
                 193,            0.061044,             0.20347,           0.0027476,             0.97655,             0.47797,              0.4978,             0.31508,            0.050003,             0.12716,           0.0029056,            0.003584,            0.003584,            0.003584
                 194,            0.056724,             0.20529,           0.0023887,              0.9734,             0.48029,             0.49849,             0.31388,             0.04825,              0.1274,           0.0029376,           0.0035415,           0.0035415,           0.0035415
                 195,            0.057341,             0.19194,           0.0032633,             0.97856,              0.4734,             0.49839,               0.314,              0.0484,             0.12758,            0.002891,           0.0034991,           0.0034991,           0.0034991
                 196,            0.058532,              0.2035,           0.0028339,             0.97976,             0.47526,             0.49923,             0.31536,            0.048818,              0.1273,           0.0028319,            0.003457,            0.003457,            0.003457
                 197,            0.060093,              0.1993,           0.0029928,             0.97373,             0.47971,             0.49906,             0.31344,            0.048892,             0.12744,           0.0028257,           0.0034152,           0.0034152,           0.0034152
                 198,             0.05986,             0.20403,           0.0029678,             0.97683,             0.47609,             0.49924,             0.31404,            0.049493,              0.1278,            0.002828,           0.0033735,           0.0033735,           0.0033735
                 199,            0.058103,             0.21079,           0.0032002,             0.98067,              0.4734,             0.49944,             0.31511,            0.049495,             0.12745,           0.0028269,           0.0033321,           0.0033321,           0.0033321
                 200,            0.060847,             0.20105,           0.0032779,             0.98163,             0.47491,             0.49942,             0.30994,            0.050355,             0.12851,           0.0028765,           0.0032909,           0.0032909,           0.0032909
                 201,            0.059213,             0.20234,           0.0034997,              0.9812,             0.47533,             0.49987,             0.31728,            0.049518,             0.12666,           0.0028131,             0.00325,             0.00325,             0.00325
                 202,            0.059523,             0.20396,           0.0031632,             0.97937,             0.47494,             0.49951,             0.31628,            0.048928,             0.12665,           0.0028414,           0.0032093,           0.0032093,           0.0032093
                 203,            0.056708,             0.19671,            0.003176,             0.97863,             0.47488,             0.49844,             0.31339,             0.04889,             0.12705,           0.0028365,           0.0031689,           0.0031689,           0.0031689
                 204,            0.058332,             0.20131,           0.0026793,             0.97753,             0.47528,             0.49951,             0.31339,            0.049236,             0.12724,           0.0028256,           0.0031287,           0.0031287,           0.0031287
                 205,            0.059063,             0.20317,           0.0025517,             0.97601,             0.47571,             0.49892,             0.31127,            0.050294,             0.12751,           0.0028666,           0.0030888,           0.0030888,           0.0030888
                 206,            0.056553,             0.19536,            0.002554,             0.97972,             0.47408,             0.50036,             0.31676,             0.04956,             0.12692,           0.0028739,           0.0030491,           0.0030491,           0.0030491
                 207,            0.058302,             0.20522,           0.0025535,             0.97628,             0.47993,             0.49978,             0.31328,            0.049918,             0.12726,           0.0029335,           0.0030097,           0.0030097,           0.0030097
                 208,            0.058372,             0.19568,           0.0025032,             0.97899,             0.47571,              0.4995,             0.31726,            0.049945,             0.12679,           0.0029072,           0.0029706,           0.0029706,           0.0029706
                 209,            0.055753,             0.20116,           0.0029371,             0.97703,             0.48032,             0.49939,             0.31567,            0.049848,             0.12712,           0.0028729,           0.0029318,           0.0029318,           0.0029318
                 210,             0.05859,             0.20297,           0.0025063,             0.97692,             0.47797,             0.49947,              0.3149,            0.050816,             0.12812,           0.0028656,           0.0028932,           0.0028932,           0.0028932
                 211,            0.056939,             0.19463,           0.0025619,             0.97655,             0.47794,             0.49947,             0.31567,            0.050082,              0.1275,           0.0028151,            0.002855,            0.002855,            0.002855
                 212,            0.058613,             0.21044,           0.0024237,              0.9759,             0.47995,             0.50019,             0.31393,            0.050192,             0.12711,           0.0028147,            0.002817,            0.002817,            0.002817
                 213,            0.059977,             0.20357,           0.0033558,             0.98009,              0.4741,             0.49863,             0.31517,            0.049975,             0.12662,           0.0028216,           0.0027793,           0.0027793,           0.0027793
                 214,            0.056162,             0.20342,            0.002998,             0.97926,             0.47533,             0.50077,             0.31646,            0.049752,             0.12678,           0.0028152,           0.0027419,           0.0027419,           0.0027419
                 215,            0.058066,             0.20592,           0.0027639,             0.97966,             0.47262,             0.49972,             0.31731,            0.050316,             0.12636,           0.0028216,           0.0027048,           0.0027048,           0.0027048
                 216,            0.058202,             0.21163,           0.0023809,              0.9798,             0.47648,             0.50066,             0.31472,            0.050634,             0.12698,           0.0028692,           0.0026681,           0.0026681,           0.0026681
                 217,            0.057577,              0.2044,           0.0034891,             0.98018,             0.47642,             0.50006,             0.31464,            0.051494,             0.12741,           0.0028499,           0.0026316,           0.0026316,           0.0026316
                 218,            0.054851,             0.20154,           0.0031086,             0.97751,             0.47484,              0.4987,             0.31629,            0.051098,             0.12677,           0.0028313,           0.0025954,           0.0025954,           0.0025954
                 219,            0.057539,             0.20213,            0.002622,             0.97143,             0.48337,             0.50086,             0.31535,            0.051503,             0.12649,           0.0028611,           0.0025596,           0.0025596,           0.0025596
                 220,            0.054571,             0.19347,           0.0035215,             0.97175,             0.48304,             0.50064,             0.31724,            0.051148,             0.12625,           0.0028778,           0.0025241,           0.0025241,           0.0025241
                 221,            0.057507,              0.2018,           0.0034459,             0.97938,              0.4749,             0.49968,             0.31834,            0.051349,              0.1263,            0.002874,           0.0024889,           0.0024889,           0.0024889
                 222,            0.057321,             0.20371,           0.0028057,             0.97963,              0.4761,             0.50022,             0.32055,            0.051225,              0.1261,           0.0028658,           0.0024541,           0.0024541,           0.0024541
                 223,            0.056955,             0.19659,           0.0034867,             0.97934,             0.47494,             0.49995,             0.31952,            0.051985,             0.12646,           0.0028763,           0.0024195,           0.0024195,           0.0024195
                 224,            0.056061,              0.2116,           0.0035681,             0.97707,              0.4761,             0.49966,             0.31758,            0.051972,              0.1271,           0.0028865,           0.0023854,           0.0023854,           0.0023854
                 225,            0.054735,             0.20283,            0.002567,              0.9779,             0.47524,             0.49883,             0.31849,            0.051142,              0.1271,           0.0028787,           0.0023515,           0.0023515,           0.0023515
                 226,            0.057311,             0.21223,           0.0025426,             0.97427,             0.47764,             0.49959,             0.31758,            0.051675,              0.1272,           0.0029246,            0.002318,            0.002318,            0.002318
                 227,            0.056555,             0.20666,           0.0029979,             0.97725,             0.47841,             0.49992,             0.32045,            0.051041,             0.12643,           0.0028951,           0.0022849,           0.0022849,           0.0022849
                 228,            0.055033,             0.19383,           0.0025098,             0.98079,              0.4734,             0.49962,             0.31934,             0.05086,             0.12645,           0.0029057,           0.0022521,           0.0022521,           0.0022521
                 229,            0.057283,             0.20747,           0.0031998,             0.98125,             0.47491,             0.50081,              0.3202,            0.051005,             0.12635,           0.0028991,           0.0022196,           0.0022196,           0.0022196
                 230,            0.056443,             0.19946,             0.00346,             0.98125,             0.47494,              0.5007,             0.31887,            0.051299,             0.12642,           0.0029253,           0.0021876,           0.0021876,           0.0021876
                 231,            0.056785,             0.20063,           0.0030741,             0.97933,             0.47726,             0.50054,             0.31781,            0.051166,             0.12664,           0.0029403,           0.0021558,           0.0021558,           0.0021558
                 232,             0.05627,             0.20485,           0.0029321,             0.97954,             0.47878,             0.50086,             0.31842,            0.051022,             0.12684,           0.0029438,           0.0021245,           0.0021245,           0.0021245
                 233,            0.054875,             0.19419,           0.0026603,             0.98218,             0.47456,             0.50024,             0.31814,            0.050468,             0.12726,            0.002873,           0.0020935,           0.0020935,           0.0020935
                 234,            0.056795,             0.20604,           0.0034102,              0.9795,             0.47778,             0.49925,             0.32005,            0.050799,             0.12656,            0.002825,           0.0020629,           0.0020629,           0.0020629
                 235,             0.05668,             0.20282,           0.0028061,             0.97588,             0.47995,             0.50008,             0.31783,            0.051054,             0.12679,           0.0028341,           0.0020327,           0.0020327,           0.0020327
                 236,            0.057315,             0.19984,           0.0024753,             0.98154,             0.47456,             0.50013,             0.31857,            0.050569,             0.12659,           0.0028033,           0.0020028,           0.0020028,           0.0020028
                 237,            0.056504,             0.20587,           0.0026157,             0.97796,             0.47841,              0.5004,             0.32061,            0.049458,             0.12599,           0.0027825,           0.0019734,           0.0019734,           0.0019734
                 238,            0.056764,             0.19562,           0.0032386,             0.98237,             0.47494,             0.50028,             0.31936,            0.049916,             0.12662,           0.0028028,           0.0019443,           0.0019443,           0.0019443
                 239,            0.055606,             0.19895,           0.0029431,              0.9794,             0.47648,             0.50024,             0.31994,            0.049487,             0.12651,           0.0028062,           0.0019156,           0.0019156,           0.0019156
                 240,            0.055978,             0.19967,           0.0025414,              0.9805,             0.47533,             0.50129,              0.3204,            0.049395,             0.12639,           0.0028138,           0.0018873,           0.0018873,           0.0018873
                 241,            0.058125,             0.20723,           0.0026499,             0.97688,              0.4788,             0.50214,             0.32043,            0.049755,             0.12646,           0.0028062,           0.0018594,           0.0018594,           0.0018594
                 242,            0.055436,             0.19751,           0.0025304,              0.9793,             0.47726,             0.50146,             0.32035,            0.049803,             0.12666,           0.0028131,           0.0018319,           0.0018319,           0.0018319
                 243,             0.05744,             0.19814,           0.0028293,             0.98232,             0.47337,             0.50157,             0.32109,            0.049504,             0.12639,           0.0028154,           0.0018048,           0.0018048,           0.0018048
                 244,            0.052585,             0.20254,            0.003377,             0.97762,             0.47725,             0.50111,             0.32137,            0.049583,             0.12635,           0.0028241,           0.0017781,           0.0017781,           0.0017781
                 245,            0.056027,             0.20108,           0.0040087,             0.97697,             0.47911,             0.50096,             0.32162,            0.050165,             0.12626,           0.0028228,           0.0017519,           0.0017519,           0.0017519
                 246,            0.057078,             0.18974,           0.0024705,             0.97836,             0.47712,             0.50001,             0.32075,            0.050434,             0.12587,           0.0028269,            0.001726,            0.001726,            0.001726
                 247,            0.053837,             0.19299,           0.0029159,             0.97912,             0.47841,             0.50064,             0.32092,            0.050898,             0.12613,           0.0028689,           0.0017005,           0.0017005,           0.0017005
                 248,            0.054648,              0.1996,           0.0024393,             0.97905,             0.47605,             0.49991,              0.3211,            0.051532,             0.12612,           0.0028842,           0.0016755,           0.0016755,           0.0016755
                 249,            0.057023,             0.20226,           0.0022262,              0.9819,             0.47263,             0.50012,             0.32061,            0.051553,             0.12586,           0.0028436,           0.0016509,           0.0016509,           0.0016509
                 250,             0.05517,             0.19299,           0.0026019,             0.97731,             0.47841,             0.50061,             0.32261,            0.051166,             0.12575,           0.0027965,           0.0016267,           0.0016267,           0.0016267
                 251,            0.055466,             0.20183,           0.0030973,             0.97687,             0.47803,             0.50092,             0.32232,            0.051247,             0.12577,           0.0027849,           0.0016029,           0.0016029,           0.0016029
                 252,            0.056055,              0.2038,           0.0028571,              0.9762,             0.47957,             0.50075,             0.32312,             0.05128,             0.12557,           0.0027782,           0.0015795,           0.0015795,           0.0015795
                 253,            0.057851,             0.20646,           0.0028706,             0.97704,             0.48072,             0.50108,             0.32373,            0.051785,             0.12568,           0.0027868,           0.0015566,           0.0015566,           0.0015566
                 254,            0.055096,              0.2023,           0.0030654,             0.97917,             0.47918,             0.50156,             0.32468,            0.052088,             0.12559,           0.0028017,           0.0015341,           0.0015341,           0.0015341
                 255,            0.054357,             0.20102,           0.0028447,              0.9799,             0.47874,               0.502,             0.32369,            0.052053,             0.12586,           0.0028192,           0.0015121,           0.0015121,           0.0015121
                 256,            0.056747,             0.20481,           0.0023966,             0.97979,             0.47726,             0.50166,             0.32117,            0.051931,             0.12638,            0.002833,           0.0014905,           0.0014905,           0.0014905
                 257,            0.056331,             0.19827,           0.0031181,               0.977,             0.47981,             0.50032,             0.32159,            0.051243,             0.12587,           0.0027957,           0.0014693,           0.0014693,           0.0014693
                 258,            0.056203,             0.20901,           0.0027105,             0.98099,             0.47803,              0.5016,              0.3231,            0.050762,             0.12571,           0.0027721,           0.0014486,           0.0014486,           0.0014486
                 259,            0.058965,             0.20045,           0.0035293,             0.98059,             0.47721,             0.50032,             0.32548,            0.050848,             0.12556,           0.0027596,           0.0014283,           0.0014283,           0.0014283
                 260,            0.055302,             0.21096,            0.002333,              0.9828,             0.47601,             0.50049,             0.32271,            0.051049,             0.12593,           0.0027675,           0.0014084,           0.0014084,           0.0014084
                 261,            0.054489,             0.18944,           0.0023398,             0.97985,              0.4774,             0.50021,             0.32424,            0.050754,             0.12578,           0.0027641,            0.001389,            0.001389,            0.001389
                 262,            0.053244,             0.19742,           0.0037579,              0.9818,             0.47379,             0.50076,             0.32427,            0.051281,             0.12583,           0.0027705,           0.0013701,           0.0013701,           0.0013701
                 263,            0.054997,             0.20246,           0.0031236,             0.97886,             0.47918,              0.5014,             0.32461,            0.051345,             0.12579,           0.0027918,           0.0013516,           0.0013516,           0.0013516
                 264,            0.055802,             0.18946,           0.0027655,             0.97915,              0.4788,             0.50235,             0.32415,            0.051583,             0.12566,           0.0028105,           0.0013336,           0.0013336,           0.0013336
                 265,            0.055464,             0.19753,           0.0029883,             0.97672,             0.48148,             0.50167,             0.32397,            0.051878,             0.12557,           0.0028441,            0.001316,            0.001316,            0.001316
                 266,            0.054701,             0.19538,           0.0027441,             0.97569,             0.48304,             0.50174,             0.32359,            0.051718,             0.12566,           0.0028484,           0.0012989,           0.0012989,           0.0012989
                 267,            0.056831,             0.20096,           0.0028037,             0.97566,             0.48223,             0.50182,             0.32208,            0.051658,             0.12569,           0.0028673,           0.0012822,           0.0012822,           0.0012822
                 268,            0.058193,             0.20716,           0.0026839,             0.97452,             0.48188,             0.50224,              0.3207,            0.052223,             0.12575,            0.002875,            0.001266,            0.001266,            0.001266
                 269,            0.055083,             0.19495,           0.0028203,              0.9752,             0.48111,             0.50146,             0.32337,            0.051568,             0.12543,           0.0028613,           0.0012503,           0.0012503,           0.0012503
                 270,            0.055388,              0.1913,           0.0029175,             0.97661,             0.47914,             0.50142,             0.32358,            0.051364,             0.12541,           0.0028713,            0.001235,            0.001235,            0.001235
                 271,            0.053009,             0.20028,           0.0034755,              0.9739,             0.48293,             0.50062,             0.32111,            0.051907,             0.12569,           0.0029392,           0.0012202,           0.0012202,           0.0012202
                 272,            0.053133,             0.19013,           0.0030553,             0.97488,             0.48227,             0.50106,             0.32283,            0.051264,             0.12567,           0.0029289,           0.0012059,           0.0012059,           0.0012059
                 273,            0.057242,             0.20042,            0.003188,             0.98051,             0.47532,             0.50214,             0.32356,            0.050828,             0.12594,           0.0028843,           0.0011921,           0.0011921,           0.0011921
                 274,            0.055924,              0.2014,           0.0027413,             0.97911,             0.47803,             0.50187,              0.3218,            0.050288,             0.12635,           0.0028647,           0.0011787,           0.0011787,           0.0011787
                 275,            0.056105,             0.19672,           0.0026714,             0.97608,             0.48342,             0.50242,              0.3242,            0.049775,             0.12607,           0.0028448,           0.0011658,           0.0011658,           0.0011658
                 276,            0.055429,             0.18757,           0.0025266,             0.97701,             0.48227,              0.5028,             0.32421,            0.049653,             0.12599,           0.0028339,           0.0011533,           0.0011533,           0.0011533
                 277,            0.056431,             0.19016,           0.0026012,             0.97837,             0.47803,             0.50248,             0.32307,            0.049162,             0.12619,           0.0028336,           0.0011414,           0.0011414,           0.0011414
                 278,            0.055437,             0.20207,           0.0026392,             0.97889,             0.47533,             0.50251,              0.3242,            0.048772,             0.12612,           0.0028351,           0.0011299,           0.0011299,           0.0011299
                 279,            0.056471,             0.19632,           0.0036788,              0.9787,             0.47687,             0.50335,             0.32561,            0.048719,             0.12566,           0.0027986,           0.0011189,           0.0011189,           0.0011189
                 280,            0.057359,             0.19678,           0.0031149,             0.97477,             0.47876,             0.50251,              0.3249,            0.048944,             0.12566,           0.0027938,           0.0011084,           0.0011084,           0.0011084
                 281,            0.055418,             0.19996,           0.0030229,             0.97649,             0.47764,             0.50261,             0.32384,            0.049106,             0.12565,           0.0028028,           0.0010983,           0.0010983,           0.0010983
                 282,            0.056045,             0.19926,           0.0026306,             0.97552,             0.47917,             0.50257,             0.32353,            0.049108,             0.12574,           0.0028506,           0.0010888,           0.0010888,           0.0010888
                 283,             0.05496,             0.19745,           0.0026589,             0.97479,             0.47918,             0.50218,             0.32457,            0.049402,             0.12562,           0.0028748,           0.0010797,           0.0010797,           0.0010797
                 284,            0.056908,             0.19858,           0.0027147,             0.97576,             0.48072,             0.50189,             0.32581,             0.04967,             0.12572,           0.0028868,           0.0010711,           0.0010711,           0.0010711
                 285,            0.055253,             0.19864,           0.0030303,             0.97527,             0.48188,             0.50322,              0.3242,            0.050252,             0.12594,           0.0029071,            0.001063,            0.001063,            0.001063
                 286,            0.052886,             0.19037,           0.0025157,             0.98092,             0.47606,             0.50332,             0.32383,            0.050223,             0.12622,           0.0029161,           0.0010554,           0.0010554,           0.0010554
                 287,            0.053201,             0.19947,           0.0027796,             0.98088,             0.47648,             0.50422,             0.32322,             0.04993,             0.12628,           0.0029189,           0.0010483,           0.0010483,           0.0010483
                 288,            0.054349,             0.18948,           0.0032805,             0.97984,             0.47723,             0.50373,             0.32236,            0.049892,              0.1265,           0.0029395,           0.0010416,           0.0010416,           0.0010416
                 289,            0.054353,             0.18973,           0.0022323,             0.98023,             0.47918,             0.50375,             0.32286,            0.049939,             0.12641,           0.0028952,           0.0010355,           0.0010355,           0.0010355
                 290,             0.05386,             0.19593,           0.0028052,             0.97813,             0.48033,             0.50361,             0.32429,            0.050021,             0.12614,           0.0028694,           0.0010298,           0.0010298,           0.0010298
                 291,            0.053997,             0.18717,           0.0029166,             0.97708,             0.48141,             0.50413,             0.32534,            0.050349,             0.12588,           0.0028411,           0.0010247,           0.0010247,           0.0010247
                 292,            0.053995,             0.20397,           0.0022362,             0.97889,             0.48111,             0.50419,             0.32472,            0.050772,             0.12585,           0.0028218,             0.00102,             0.00102,             0.00102
                 293,            0.056276,             0.19618,           0.0026472,             0.97568,             0.48258,             0.50365,             0.32558,            0.050485,             0.12545,           0.0027876,           0.0010158,           0.0010158,           0.0010158
                 294,             0.05567,             0.19141,           0.0028525,             0.97605,             0.48265,             0.50343,             0.32674,            0.050545,             0.12526,           0.0027876,           0.0010121,           0.0010121,           0.0010121
                 295,            0.055992,             0.19414,           0.0025066,              0.9749,             0.48227,              0.5027,             0.32408,            0.050939,              0.1256,           0.0028031,           0.0010089,           0.0010089,           0.0010089
                 296,            0.053098,             0.18571,           0.0029497,             0.97839,              0.4779,             0.50189,             0.32414,            0.050626,             0.12555,           0.0027956,           0.0010062,           0.0010062,           0.0010062
                 297,            0.057287,             0.20211,           0.0028565,             0.97585,             0.48034,             0.50211,             0.32419,             0.05051,             0.12593,           0.0027981,           0.0010039,           0.0010039,           0.0010039
                 298,            0.055622,             0.19115,           0.0030023,             0.97602,             0.48214,             0.50296,             0.32436,            0.050749,             0.12596,           0.0028273,           0.0010022,           0.0010022,           0.0010022
                 299,            0.055145,             0.19438,            0.002662,             0.97672,             0.48149,             0.50324,             0.32404,            0.051199,             0.12632,           0.0028785,            0.001001,            0.001001,            0.001001
