               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.059571,             0.18945,            0.003228,              0.9862,             0.47652,             0.49716,             0.33114,            0.060536,             0.12633,           0.0022159,           0.0054058,           0.0054058,           0.0054058
                 154,             0.06076,             0.19245,           0.0031128,             0.98701,             0.47612,             0.49689,             0.32821,            0.062365,             0.12726,           0.0022138,           0.0053587,           0.0053587,           0.0053587
                 155,            0.056823,             0.19543,           0.0029199,             0.98333,             0.47997,             0.49821,             0.32373,            0.063551,             0.12759,           0.0022861,           0.0053116,           0.0053116,           0.0053116
                 156,            0.054191,             0.17443,           0.0030466,             0.98481,             0.47918,             0.49818,             0.33416,            0.062974,             0.12518,           0.0022388,           0.0052645,           0.0052645,           0.0052645
                 157,            0.052796,             0.18269,           0.0028214,             0.98368,             0.47998,             0.49877,             0.33743,            0.062956,             0.12471,            0.002195,           0.0052174,           0.0052174,           0.0052174
                 158,            0.058118,             0.19939,           0.0036538,             0.98188,             0.48114,             0.50131,             0.33293,            0.062436,             0.12783,           0.0022463,           0.0051704,           0.0051704,           0.0051704
                 159,            0.058521,             0.19739,           0.0031099,             0.98405,             0.47998,             0.50062,             0.33657,            0.059862,             0.12563,           0.0022292,           0.0051234,           0.0051234,           0.0051234
                 160,            0.054636,             0.18978,           0.0032502,             0.98224,             0.48114,             0.50153,             0.33478,            0.057843,              0.1264,           0.0022631,           0.0050765,           0.0050765,           0.0050765
                 161,            0.056776,             0.18943,           0.0026726,              0.9863,             0.47844,             0.50393,             0.34365,            0.054187,             0.12559,           0.0022037,           0.0050296,           0.0050296,           0.0050296
                 162,            0.061083,             0.20269,           0.0029225,             0.98374,             0.48152,             0.50357,             0.33941,            0.055827,             0.12646,           0.0021786,           0.0049828,           0.0049828,           0.0049828
                 163,            0.057397,             0.19257,           0.0032343,             0.98408,             0.48191,              0.5037,             0.33937,            0.054627,             0.12489,            0.002179,            0.004936,            0.004936,            0.004936
                 164,            0.055095,             0.18816,           0.0026301,              0.9826,             0.48027,             0.50405,             0.34047,            0.053556,             0.12564,           0.0021959,           0.0048893,           0.0048893,           0.0048893
                 165,            0.056872,             0.18057,           0.0028778,             0.98563,             0.48142,             0.50264,             0.34023,            0.052475,             0.12532,           0.0021834,           0.0048426,           0.0048426,           0.0048426
                 166,            0.057995,             0.20513,           0.0037706,             0.98517,             0.48075,             0.50417,             0.34156,            0.052487,             0.12448,           0.0022077,            0.004796,            0.004796,            0.004796
                 167,            0.054462,             0.19148,            0.002768,             0.98274,              0.4846,             0.51009,             0.33622,            0.052018,              0.1252,             0.00224,           0.0047495,           0.0047495,           0.0047495
                 168,            0.053871,             0.19057,           0.0028714,             0.98375,             0.48111,             0.51173,              0.3406,            0.053442,             0.12684,           0.0022309,           0.0047031,           0.0047031,           0.0047031
                 169,            0.056066,             0.18421,           0.0030589,             0.98231,             0.48266,             0.50922,              0.3326,            0.052117,             0.12774,           0.0022445,           0.0046568,           0.0046568,           0.0046568
                 170,             0.05388,             0.18448,           0.0030796,             0.98591,              0.4796,             0.50474,             0.33404,            0.054072,             0.12717,            0.002273,           0.0046105,           0.0046105,           0.0046105
                 171,            0.054854,             0.18587,           0.0030574,             0.98412,             0.48109,             0.50311,             0.33787,            0.052381,              0.1254,            0.002257,           0.0045644,           0.0045644,           0.0045644
                 172,            0.054995,             0.18561,           0.0026655,             0.98738,             0.47574,             0.50143,             0.33958,             0.05277,             0.12481,            0.002279,           0.0045184,           0.0045184,           0.0045184
                 173,            0.056931,             0.17355,           0.0028319,             0.98228,             0.48189,             0.50176,             0.34215,            0.051901,             0.12374,           0.0021999,           0.0044724,           0.0044724,           0.0044724
                 174,            0.051858,             0.17768,           0.0025358,             0.98078,             0.48345,             0.50275,             0.34451,            0.053476,              0.1242,           0.0021712,           0.0044266,           0.0044266,           0.0044266
                 175,            0.051576,             0.18678,           0.0026419,             0.98554,             0.48114,             0.50313,             0.34301,            0.052979,              0.1239,           0.0021847,           0.0043809,           0.0043809,           0.0043809
                 176,            0.053849,             0.18152,            0.003243,             0.98962,             0.47537,             0.50193,             0.34015,            0.052835,             0.12614,           0.0022012,           0.0043353,           0.0043353,           0.0043353
                 177,            0.055992,             0.17921,           0.0025278,             0.98416,             0.48229,             0.50133,             0.34161,            0.053132,             0.12503,           0.0022413,           0.0042899,           0.0042899,           0.0042899
                 178,            0.055394,              0.1826,           0.0031326,             0.98524,             0.48114,             0.50226,             0.34244,            0.053696,             0.12525,           0.0022349,           0.0042445,           0.0042445,           0.0042445
                 179,            0.051799,             0.18087,           0.0024369,             0.98268,             0.48264,             0.50752,             0.34228,            0.052389,             0.12499,           0.0022028,           0.0041994,           0.0041994,           0.0041994
                 180,            0.053689,             0.18134,            0.002467,             0.98153,             0.48422,             0.50774,             0.34056,            0.052647,             0.12539,           0.0022042,           0.0041543,           0.0041543,           0.0041543
                 181,            0.056788,             0.18897,           0.0030259,             0.98231,             0.48267,             0.50751,             0.34277,            0.054679,             0.12563,           0.0022063,           0.0041094,           0.0041094,           0.0041094
                 182,            0.053372,             0.17712,           0.0031235,             0.98443,              0.4796,               0.507,             0.34568,              0.0554,             0.12502,           0.0021718,           0.0040647,           0.0040647,           0.0040647
                 183,            0.053669,             0.17066,           0.0032369,              0.9867,             0.47879,             0.50615,             0.34503,            0.055775,             0.12497,           0.0021855,           0.0040201,           0.0040201,           0.0040201
                 184,            0.053776,             0.18101,           0.0028554,             0.98741,             0.47921,             0.50534,             0.33917,            0.055968,             0.12627,           0.0022904,           0.0039757,           0.0039757,           0.0039757
                 185,            0.055922,             0.18407,           0.0028757,             0.98633,             0.47917,             0.50704,             0.33013,            0.054865,             0.12992,           0.0022511,           0.0039314,           0.0039314,           0.0039314
                 186,            0.054822,             0.19025,           0.0026554,             0.98628,              0.4776,              0.5102,             0.34469,            0.052557,             0.12603,           0.0021358,           0.0038873,           0.0038873,           0.0038873
                 187,            0.051746,             0.18735,           0.0029961,             0.98487,             0.48112,              0.5174,             0.35424,            0.053212,               0.124,           0.0021078,           0.0038434,           0.0038434,           0.0038434
                 188,            0.052398,             0.18108,            0.002968,             0.98453,             0.48225,             0.50944,             0.33563,            0.055784,              0.1275,           0.0021217,           0.0037997,           0.0037997,           0.0037997
                 189,            0.054052,             0.19053,           0.0029366,             0.98336,             0.48191,             0.50912,             0.34698,            0.054221,             0.12522,           0.0021311,           0.0037562,           0.0037562,           0.0037562
                 190,            0.051752,             0.17974,           0.0031934,             0.98414,             0.48189,              0.5087,             0.34499,            0.054942,             0.12598,            0.002141,           0.0037128,           0.0037128,           0.0037128
                 191,            0.053881,              0.1787,           0.0030013,             0.98302,             0.48176,             0.50501,             0.34485,            0.054159,             0.12479,           0.0021391,           0.0036697,           0.0036697,           0.0036697
                 192,            0.051612,             0.17373,           0.0028589,             0.98667,             0.47921,             0.50531,             0.33666,            0.055154,             0.12765,           0.0021985,           0.0036267,           0.0036267,           0.0036267
                 193,            0.051401,             0.17883,           0.0033372,             0.98406,             0.47998,             0.50677,               0.343,            0.052473,              0.1263,           0.0021964,            0.003584,            0.003584,            0.003584
                 194,               0.052,             0.17851,            0.003072,             0.98407,             0.47955,             0.50503,             0.34079,            0.052829,              0.1258,           0.0021753,           0.0035415,           0.0035415,           0.0035415
                 195,            0.050037,             0.17697,           0.0036173,             0.98513,             0.47921,             0.50877,             0.34362,            0.053693,              0.1262,           0.0021949,           0.0034991,           0.0034991,           0.0034991
                 196,            0.051018,              0.1844,           0.0030699,             0.98523,             0.48036,             0.50668,             0.34382,            0.054566,             0.12604,            0.002171,            0.003457,            0.003457,            0.003457
                 197,            0.052251,             0.17472,           0.0031558,             0.98297,             0.48031,             0.50815,             0.35027,            0.054277,             0.12463,           0.0021047,           0.0034152,           0.0034152,           0.0034152
                 198,             0.05268,             0.18124,           0.0032466,             0.98331,             0.47998,             0.50722,             0.34703,            0.054109,             0.12523,           0.0021087,           0.0033735,           0.0033735,           0.0033735
                 199,            0.051658,             0.17778,           0.0037013,             0.98333,             0.47997,             0.50588,             0.34896,            0.053511,             0.12504,           0.0021255,           0.0033321,           0.0033321,           0.0033321
                 200,            0.053166,             0.18205,           0.0028044,             0.98661,             0.47575,             0.50625,             0.33606,            0.053905,             0.12777,           0.0021428,           0.0032909,           0.0032909,           0.0032909
                 201,            0.052684,             0.18878,           0.0026497,             0.98229,             0.48223,             0.50474,             0.34328,            0.054872,             0.12536,           0.0021234,             0.00325,             0.00325,             0.00325
                 202,            0.050692,             0.17302,            0.003375,              0.9863,             0.47805,             0.50597,             0.34052,            0.053622,             0.12608,           0.0021247,           0.0032093,           0.0032093,           0.0032093
                 203,            0.050031,             0.17845,           0.0025802,             0.98637,              0.4808,             0.50485,             0.34472,            0.052629,              0.1248,           0.0021139,           0.0031689,           0.0031689,           0.0031689
                 204,            0.051715,              0.1804,           0.0027326,             0.98639,             0.48151,             0.50618,             0.34421,            0.053658,             0.12517,            0.002102,           0.0031287,           0.0031287,           0.0031287
                 205,             0.05286,             0.18002,           0.0027812,             0.98486,             0.48229,             0.50631,              0.3457,            0.052746,             0.12482,            0.002103,           0.0030888,           0.0030888,           0.0030888
                 206,            0.050985,             0.17964,           0.0036449,             0.98673,             0.47991,             0.50488,             0.34522,            0.050844,             0.12495,           0.0020574,           0.0030491,           0.0030491,           0.0030491
                 207,             0.05156,             0.17893,           0.0033664,             0.98563,             0.48113,             0.50325,             0.34743,            0.050518,             0.12444,           0.0020365,           0.0030097,           0.0030097,           0.0030097
                 208,            0.049509,             0.17585,           0.0028398,             0.98341,             0.48306,             0.50388,             0.34411,             0.05034,             0.12508,           0.0020598,           0.0029706,           0.0029706,           0.0029706
                 209,            0.050768,             0.17383,           0.0030361,             0.98192,             0.48228,             0.50363,             0.34881,            0.049823,             0.12424,           0.0020508,           0.0029318,           0.0029318,           0.0029318
                 210,            0.050666,             0.16993,           0.0029795,             0.98343,             0.48306,             0.50495,              0.3487,            0.049822,             0.12429,           0.0020497,           0.0028932,           0.0028932,           0.0028932
                 211,            0.050894,             0.18357,           0.0032004,             0.98339,             0.48229,             0.50401,             0.34529,            0.050185,             0.12471,           0.0020864,            0.002855,            0.002855,            0.002855
                 212,            0.050843,             0.17659,           0.0030821,             0.98232,             0.48303,             0.50174,             0.34398,            0.051758,             0.12539,           0.0021093,            0.002817,            0.002817,            0.002817
                 213,            0.050483,             0.18973,           0.0026943,             0.98671,             0.48114,             0.50206,             0.34434,            0.050968,             0.12526,           0.0021051,           0.0027793,           0.0027793,           0.0027793
                 214,            0.051621,             0.16787,           0.0035884,             0.98527,             0.48186,             0.50119,             0.34352,            0.050747,             0.12587,           0.0020878,           0.0027419,           0.0027419,           0.0027419
                 215,            0.050058,              0.1788,           0.0032378,             0.98419,             0.48345,             0.50445,             0.34253,            0.049999,             0.12592,           0.0020696,           0.0027048,           0.0027048,           0.0027048
                 216,            0.051619,             0.16886,           0.0033927,             0.98486,             0.48152,              0.5032,             0.33786,             0.05029,             0.12724,            0.002075,           0.0026681,           0.0026681,           0.0026681
                 217,            0.052034,             0.17283,           0.0030806,             0.98452,             0.48189,             0.50165,             0.34369,            0.050079,             0.12455,           0.0020753,           0.0026316,           0.0026316,           0.0026316
                 218,            0.049525,              0.1836,           0.0028359,             0.98231,             0.48345,             0.50165,              0.3436,            0.049821,             0.12454,           0.0020875,           0.0025954,           0.0025954,           0.0025954
                 219,            0.049158,             0.17326,           0.0031861,             0.98306,             0.48305,             0.50439,             0.34393,            0.051521,             0.12623,           0.0022388,           0.0025596,           0.0025596,           0.0025596
                 220,            0.052273,             0.17798,           0.0030981,             0.98672,             0.47959,             0.50251,             0.33913,            0.051747,             0.12757,           0.0022736,           0.0025241,           0.0025241,           0.0025241
                 221,            0.049868,             0.16873,           0.0028197,             0.98559,             0.47998,             0.50225,             0.34279,            0.051554,             0.12626,           0.0021854,           0.0024889,           0.0024889,           0.0024889
                 222,            0.051854,             0.18115,           0.0025961,             0.98822,             0.47863,             0.50263,             0.34684,            0.050073,             0.12448,           0.0020965,           0.0024541,           0.0024541,           0.0024541
                 223,            0.048639,             0.17143,           0.0034956,             0.98781,             0.47768,              0.5028,             0.34247,            0.050427,             0.12549,           0.0020625,           0.0024195,           0.0024195,           0.0024195
                 224,            0.050327,             0.17364,            0.002637,             0.98486,             0.48067,             0.50167,              0.3439,            0.050003,             0.12519,           0.0020438,           0.0023854,           0.0023854,           0.0023854
                 225,            0.052225,             0.17644,           0.0038206,             0.98521,             0.47998,              0.5039,              0.3414,            0.050275,             0.12682,           0.0020522,           0.0023515,           0.0023515,           0.0023515
                 226,             0.05168,             0.17231,           0.0024781,             0.98591,             0.47844,              0.5049,             0.34455,             0.04959,             0.12581,           0.0020451,            0.002318,            0.002318,            0.002318
                 227,            0.049908,             0.17885,           0.0026805,             0.98406,              0.4796,             0.50479,             0.34265,            0.049632,             0.12597,           0.0020609,           0.0022849,           0.0022849,           0.0022849
                 228,            0.050719,              0.1671,             0.00282,             0.98373,              0.4807,             0.50556,              0.3452,            0.050195,             0.12517,           0.0020512,           0.0022521,           0.0022521,           0.0022521
                 229,            0.048733,             0.16965,           0.0040284,             0.98702,             0.47844,             0.50576,             0.34947,            0.049809,             0.12508,           0.0020563,           0.0022196,           0.0022196,           0.0022196
                 230,             0.05159,             0.18447,           0.0030272,             0.98746,             0.47881,             0.50487,             0.34823,            0.049731,             0.12559,           0.0020701,           0.0021876,           0.0021876,           0.0021876
                 231,            0.051223,             0.17747,           0.0025627,             0.98014,             0.48576,             0.50551,             0.34492,            0.049703,             0.12609,           0.0020779,           0.0021558,           0.0021558,           0.0021558
                 232,            0.051257,             0.18344,            0.002494,             0.97983,             0.48576,             0.50659,             0.34891,             0.04997,             0.12541,           0.0020781,           0.0021245,           0.0021245,           0.0021245
                 233,            0.048828,             0.16521,           0.0028855,               0.986,               0.481,             0.50624,             0.35131,            0.049911,              0.1244,           0.0020506,           0.0020935,           0.0020935,           0.0020935
                 234,             0.05149,             0.17421,           0.0028124,             0.98489,             0.48229,             0.50558,             0.35203,            0.049995,              0.1241,           0.0020451,           0.0020629,           0.0020629,           0.0020629
                 235,             0.04952,             0.17956,           0.0031165,             0.98566,             0.48224,             0.50655,              0.3491,            0.049429,              0.1251,           0.0020639,           0.0020327,           0.0020327,           0.0020327
                 236,            0.048795,             0.17429,           0.0031336,             0.98473,             0.48268,             0.50577,             0.35052,            0.049398,             0.12496,           0.0020763,           0.0020028,           0.0020028,           0.0020028
                 237,            0.050712,             0.17549,           0.0029113,             0.98417,             0.48282,             0.50572,             0.35069,            0.049087,             0.12458,           0.0020539,           0.0019734,           0.0019734,           0.0019734
                 238,            0.050433,             0.17978,           0.0036242,             0.98452,             0.48179,             0.50525,             0.34842,            0.049603,             0.12536,           0.0020337,           0.0019443,           0.0019443,           0.0019443
                 239,            0.049187,             0.16804,           0.0029576,             0.98417,             0.48345,             0.50428,              0.3509,            0.049367,             0.12437,           0.0020098,           0.0019156,           0.0019156,           0.0019156
                 240,            0.047798,             0.16632,           0.0027723,             0.98596,             0.47998,             0.50427,             0.34805,            0.049915,             0.12558,           0.0020246,           0.0018873,           0.0018873,           0.0018873
                 241,            0.049287,             0.17236,           0.0026608,              0.9867,              0.4796,              0.5058,             0.34808,            0.049699,             0.12596,           0.0020113,           0.0018594,           0.0018594,           0.0018594
                 242,            0.049097,             0.17392,           0.0026231,             0.98522,             0.48034,             0.50513,             0.35018,             0.04943,             0.12532,           0.0019996,           0.0018319,           0.0018319,           0.0018319
                 243,            0.047022,             0.16375,           0.0030558,             0.98313,             0.48496,             0.50599,             0.34916,            0.049599,             0.12546,           0.0019958,           0.0018048,           0.0018048,           0.0018048
                 244,            0.047721,             0.17209,            0.003195,             0.98403,             0.48422,             0.50636,             0.35001,            0.049296,             0.12518,           0.0019893,           0.0017781,           0.0017781,           0.0017781
                 245,            0.050905,             0.17568,           0.0032081,             0.98525,             0.48152,             0.50778,             0.35002,             0.04946,             0.12523,           0.0019841,           0.0017519,           0.0017519,           0.0017519
                 246,            0.051083,             0.16384,           0.0028716,             0.98235,              0.4846,             0.50746,             0.34899,            0.049372,             0.12543,           0.0019827,            0.001726,            0.001726,            0.001726
                 247,            0.049544,             0.16499,           0.0026732,             0.98306,             0.48345,             0.50765,              0.3494,            0.049117,             0.12537,           0.0019855,           0.0017005,           0.0017005,           0.0017005
                 248,            0.048775,             0.16995,           0.0026577,             0.98314,             0.48533,             0.50934,             0.34991,             0.04895,             0.12561,           0.0019858,           0.0016755,           0.0016755,           0.0016755
                 249,            0.051647,             0.17161,           0.0024331,             0.98309,             0.48422,             0.50717,             0.35009,            0.048855,             0.12532,           0.0019747,           0.0016509,           0.0016509,           0.0016509
                 250,            0.050399,             0.17051,           0.0029187,             0.98273,             0.48414,             0.50535,             0.34702,            0.049095,             0.12584,           0.0019727,           0.0016267,           0.0016267,           0.0016267
                 251,             0.04876,             0.16993,           0.0023994,             0.98313,             0.48494,             0.50587,             0.34956,            0.049208,             0.12539,           0.0019712,           0.0016029,           0.0016029,           0.0016029
                 252,            0.048373,             0.17139,           0.0034306,             0.98274,             0.48443,             0.50628,             0.34983,            0.049262,             0.12569,           0.0019718,           0.0015795,           0.0015795,           0.0015795
                 253,            0.049423,             0.16707,           0.0026466,             0.98494,             0.48344,             0.50723,             0.35301,            0.049012,             0.12468,            0.001957,           0.0015566,           0.0015566,           0.0015566
                 254,            0.049931,             0.17157,           0.0026303,             0.98421,             0.48422,             0.50612,             0.34896,            0.049202,             0.12516,           0.0019694,           0.0015341,           0.0015341,           0.0015341
                 255,            0.049181,             0.17631,           0.0026317,             0.98494,              0.4846,             0.50682,             0.35124,            0.048831,             0.12433,           0.0019696,           0.0015121,           0.0015121,           0.0015121
                 256,            0.048484,             0.16504,           0.0029358,             0.98424,             0.48499,             0.50684,             0.35048,            0.048677,             0.12434,           0.0019648,           0.0014905,           0.0014905,           0.0014905
                 257,            0.049595,             0.16317,           0.0041373,             0.98238,              0.4846,             0.50632,             0.35134,            0.048747,             0.12449,           0.0019584,           0.0014693,           0.0014693,           0.0014693
                 258,            0.048073,             0.17149,           0.0024301,             0.98678,             0.48188,             0.50705,              0.3485,            0.049004,             0.12561,            0.001968,           0.0014486,           0.0014486,           0.0014486
                 259,            0.048832,             0.16755,           0.0024939,             0.98489,             0.48188,             0.50563,             0.34702,            0.049279,             0.12666,           0.0019767,           0.0014283,           0.0014283,           0.0014283
                 260,            0.048301,             0.17248,           0.0029837,             0.98491,             0.48229,             0.50494,             0.34664,             0.04935,             0.12705,            0.001977,           0.0014084,           0.0014084,           0.0014084
                 261,            0.047818,             0.16005,           0.0032551,             0.98346,             0.48377,             0.50425,             0.34778,            0.048901,             0.12701,           0.0019771,            0.001389,            0.001389,            0.001389
                 262,            0.048427,             0.16887,           0.0033701,             0.98567,             0.48282,             0.50462,             0.35052,            0.049292,             0.12584,           0.0019715,           0.0013701,           0.0013701,           0.0013701
                 263,            0.046995,             0.16266,           0.0033481,             0.98605,             0.48267,             0.50455,             0.35059,            0.049645,             0.12548,           0.0019725,           0.0013516,           0.0013516,           0.0013516
                 264,            0.048545,             0.16471,           0.0027482,             0.98495,             0.48377,              0.5038,             0.35097,            0.049167,             0.12518,           0.0019738,           0.0013336,           0.0013336,           0.0013336
                 265,            0.046789,             0.16466,            0.002964,             0.98534,              0.4842,             0.50436,             0.34992,            0.049551,             0.12561,           0.0019913,            0.001316,            0.001316,            0.001316
                 266,            0.049287,             0.17035,           0.0033127,             0.98609,             0.48415,              0.5045,             0.34983,             0.04938,             0.12576,           0.0019969,           0.0012989,           0.0012989,           0.0012989
                 267,            0.049298,             0.17383,           0.0032069,             0.98533,             0.48379,             0.50451,             0.34737,            0.049513,             0.12637,           0.0020037,           0.0012822,           0.0012822,           0.0012822
                 268,            0.048625,             0.17319,           0.0028769,             0.98569,             0.48422,             0.50415,             0.34879,            0.049357,             0.12592,           0.0019994,            0.001266,            0.001266,            0.001266
                 269,            0.047336,             0.16572,           0.0028368,             0.98549,             0.48345,             0.50366,             0.34787,            0.049872,             0.12653,           0.0020088,           0.0012503,           0.0012503,           0.0012503
                 270,            0.048108,             0.16122,            0.003434,             0.98346,             0.48383,             0.50316,             0.34859,            0.050267,             0.12663,           0.0020099,            0.001235,            0.001235,            0.001235
                 271,            0.047858,              0.1668,           0.0031391,             0.98382,             0.48422,             0.50322,             0.34666,            0.050471,             0.12673,           0.0020195,           0.0012202,           0.0012202,           0.0012202
                 272,            0.044933,             0.15868,           0.0026651,             0.98373,             0.48499,             0.50415,             0.34728,            0.050876,             0.12657,            0.002019,           0.0012059,           0.0012059,           0.0012059
                 273,            0.048812,             0.16886,            0.002918,             0.98418,              0.4846,             0.50339,             0.34935,            0.050742,             0.12597,           0.0020007,           0.0011921,           0.0011921,           0.0011921
                 274,            0.050015,             0.16424,           0.0030716,             0.98535,             0.48459,             0.50302,             0.34627,            0.050887,             0.12675,           0.0019955,           0.0011787,           0.0011787,           0.0011787
                 275,            0.049001,             0.16014,           0.0029444,             0.98607,             0.48383,             0.50291,             0.34578,            0.051042,             0.12697,           0.0019789,           0.0011658,           0.0011658,           0.0011658
                 276,            0.049941,             0.17111,           0.0035329,             0.98494,              0.4846,             0.50256,             0.34764,            0.050484,             0.12605,           0.0019561,           0.0011533,           0.0011533,           0.0011533
                 277,               0.048,             0.16421,           0.0043131,             0.98749,             0.48152,             0.50343,             0.34939,             0.04977,             0.12504,           0.0019477,           0.0011414,           0.0011414,           0.0011414
                 278,            0.045204,             0.16735,           0.0028569,             0.98677,             0.48191,             0.50359,             0.34872,            0.049855,              0.1255,           0.0019654,           0.0011299,           0.0011299,           0.0011299
                 279,            0.048536,             0.17076,           0.0029689,             0.98603,             0.48306,              0.5043,             0.34877,            0.049808,             0.12558,           0.0019844,           0.0011189,           0.0011189,           0.0011189
                 280,            0.049133,             0.15792,            0.002947,             0.98456,             0.48345,              0.5049,             0.34576,            0.050076,             0.12678,           0.0020132,           0.0011084,           0.0011084,           0.0011084
                 281,            0.047402,             0.16758,           0.0034577,             0.98451,             0.48345,             0.50548,             0.35164,            0.049918,             0.12518,           0.0020168,           0.0010983,           0.0010983,           0.0010983
                 282,            0.048503,             0.15994,           0.0028982,             0.98458,             0.48381,              0.5055,             0.35186,            0.050217,             0.12503,           0.0020025,           0.0010888,           0.0010888,           0.0010888
                 283,            0.047428,             0.17061,           0.0026645,             0.98787,             0.48037,             0.50537,             0.35084,            0.049918,             0.12557,           0.0019996,           0.0010797,           0.0010797,           0.0010797
                 284,            0.047827,             0.16538,           0.0029666,             0.98564,             0.48152,             0.50556,               0.352,            0.049535,             0.12574,           0.0019864,           0.0010711,           0.0010711,           0.0010711
                 285,            0.045907,             0.16608,           0.0034407,             0.98567,             0.48266,              0.5044,             0.35049,            0.049299,             0.12612,           0.0019828,            0.001063,            0.001063,            0.001063
                 286,            0.047494,             0.16275,           0.0027159,             0.98602,             0.48191,             0.50423,             0.35017,             0.04953,             0.12631,           0.0019852,           0.0010554,           0.0010554,           0.0010554
                 287,            0.048901,             0.16584,           0.0031327,              0.9868,             0.48266,             0.50459,             0.34949,            0.049715,             0.12634,           0.0019915,           0.0010483,           0.0010483,           0.0010483
